Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
2014,134,1107,71,1291,64,N,0,27,47,2,9,15,19,6,36,12,14,3,1,13,22,60,12,37,8,12,6,17,13,4,3,1,16
2014,134,1301,74,1462,59,N,0,29,53,4,14,12,16,6,23,16,9,4,9,14,23,55,2,14,11,16,11,20,7,13,3,0,17
2014,135,1142,81,1411,69,N,0,29,51,6,15,17,22,10,18,15,10,4,4,20,24,50,4,13,17,22,11,16,12,13,3,1,23
2014,135,1397,78,1234,65,N,1,24,54,5,21,25,30,10,27,13,8,2,1,14,24,58,4,16,13,15,7,23,14,6,2,2,28
2014,136,1163,89,1386,81,N,1,30,66,11,24,18,20,12,22,13,9,6,2,21,27,54,7,21,20,27,9,24,12,14,3,2,22
2014,136,1173,60,1326,59,N,0,22,49,3,13,13,17,4,24,12,13,10,0,14,24,50,3,12,8,12,3,25,12,14,10,4,16
2014,136,1196,67,1107,55,N,0,25,49,3,12,14,18,5,25,11,10,7,5,14,20,51,4,13,11,14,6,21,10,10,4,2,15
2014,136,1217,61,1153,57,N,0,19,44,6,17,17,28,9,24,9,12,4,3,15,21,57,4,12,11,16,16,18,5,11,6,6,20
2014,136,1257,71,1264,64,N,0,20,55,4,13,27,35,16,26,10,12,11,8,18,23,51,3,5,15,21,7,24,11,15,8,5,27
2014,136,1276,57,1459,40,N,0,22,46,7,17,6,9,6,25,15,11,8,1,8,18,53,1,19,3,4,8,18,10,9,3,0,14
2014,136,1277,93,1174,78,N,0,30,56,10,19,23,25,10,32,16,14,4,2,27,20,55,8,20,30,39,7,17,7,8,4,1,19
2014,136,1295,80,1328,75,N,1,27,51,6,14,20,22,6,32,12,15,5,6,20,25,72,12,30,13,18,18,19,14,10,5,3,16
2014,136,1332,87,1140,68,N,0,27,54,2,13,31,38,8,29,21,8,4,4,22,20,61,5,19,23,30,12,20,14,9,4,0,25
2014,136,1338,77,1160,48,N,0,31,61,4,14,11,12,9,24,18,3,12,3,13,15,42,4,16,14,18,7,22,5,17,2,0,12
2014,136,1361,73,1308,69,N,1,23,59,6,17,21,27,10,30,9,11,8,9,18,26,65,5,16,12,20,14,27,13,13,4,4,22
2014,136,1387,83,1301,80,N,1,31,64,9,18,12,26,9,32,16,9,7,4,26,28,60,4,9,20,37,10,33,10,12,7,5,20
2014,136,1393,77,1444,53,N,0,28,57,7,17,14,17,13,28,16,12,8,6,21,17,49,4,18,15,20,8,17,12,13,4,1,16
2014,136,1400,87,1113,85,N,0,31,58,5,12,20,27,10,20,17,9,6,5,24,27,56,8,15,23,33,11,21,17,10,2,1,18
2014,136,1437,73,1454,53,N,0,28,62,4,23,13,16,12,34,13,11,8,10,17,18,63,6,24,11,15,13,24,13,12,4,2,14
2014,136,1458,75,1110,35,N,0,26,52,10,23,13,14,6,25,13,7,9,1,15,11,37,4,15,9,15,4,20,8,17,5,0,16
2014,137,1112,68,1451,59,N,0,26,47,7,14,9,16,7,24,15,12,4,12,20,16,53,7,17,20,23,13,19,7,10,8,3,17
2014,137,1124,74,1304,60,N,0,17,42,2,13,38,48,9,28,9,12,7,2,16,23,54,4,21,10,16,5,20,7,11,9,7,31
2014,137,1166,76,1418,66,N,0,28,54,9,23,11,21,6,30,18,6,0,3,17,25,66,4,16,12,17,13,23,8,4,3,5,18
2014,137,1211,85,1329,77,N,0,25,50,9,18,26,41,7,30,13,15,5,1,28,26,65,3,15,22,37,17,23,13,12,10,2,33
2014,137,1235,93,1300,75,N,0,35,55,9,17,14,16,10,24,21,9,5,5,14,30,65,5,16,10,12,13,11,12,6,3,5,13
2014,137,1242,80,1184,69,N,0,32,53,0,7,16,24,14,29,17,14,2,7,14,22,57,12,31,13,16,8,11,14,7,8,1,21
2014,137,1246,56,1243,49,N,0,19,50,4,15,14,21,13,27,8,15,4,7,11,19,53,5,21,6,12,9,19,8,10,7,3,20
2014,137,1272,71,1203,66,N,0,27,55,6,22,11,16,15,21,19,12,8,4,20,25,56,2,12,14,24,16,17,8,10,9,2,16
2014,137,1273,78,1181,71,N,0,25,45,5,13,23,28,3,24,16,8,3,0,15,22,62,15,37,12,13,16,19,15,12,6,1,22
2014,137,1314,79,1344,77,N,0,33,71,4,15,9,13,21,19,15,9,7,4,19,28,53,4,16,17,21,9,17,12,10,4,8,14
2014,137,1372,77,1433,75,N,1,27,51,6,16,17,23,10,25,16,17,6,2,16,30,65,8,21,7,11,11,18,13,11,11,5,21
2014,137,1390,58,1307,53,N,0,19,49,8,15,12,17,5,30,10,10,6,5,20,19,52,4,21,11,19,9,28,12,10,2,2,18
2014,137,1397,86,1269,67,N,0,30,56,2,14,24,31,10,27,16,12,8,3,13,28,66,3,11,8,11,14,19,12,13,8,1,21
2014,137,1417,76,1409,59,N,0,29,63,5,16,13,15,13,23,17,10,11,5,13,21,57,7,19,10,14,12,21,14,16,2,2,18
2014,137,1438,70,1157,59,N,0,21,40,8,17,20,25,0,28,16,7,4,5,16,21,50,9,19,8,14,5,23,13,8,5,2,19
2014,137,1455,64,1142,37,N,0,23,50,6,19,12,21,11,35,17,12,4,6,17,12,58,5,28,8,18,13,21,5,6,7,1,17
2014,138,1163,77,1437,65,N,0,23,52,9,20,22,28,7,29,10,11,11,2,17,18,51,11,31,18,24,6,24,10,16,6,2,24
2014,138,1173,55,1393,53,N,0,19,46,7,16,10,18,11,24,12,14,7,4,16,21,54,0,10,11,14,11,20,4,9,6,7,16
2014,138,1196,61,1338,45,N,0,25,58,5,20,6,9,14,24,9,6,10,5,7,19,51,4,17,3,6,10,21,14,11,4,2,12
2014,138,1257,66,1387,51,N,0,22,49,6,17,16,24,10,27,14,19,9,5,18,21,53,0,15,9,16,9,21,10,18,9,0,19
2014,138,1276,79,1400,65,N,0,24,54,14,28,17,21,11,19,16,4,5,2,12,23,62,4,11,15,16,21,20,14,9,3,3,16
2014,138,1277,80,1217,73,N,0,28,57,7,21,17,22,10,24,17,11,9,1,20,22,53,6,17,23,30,8,24,8,11,4,3,17
2014,138,1361,63,1295,44,N,0,19,44,7,16,18,24,8,30,8,6,4,2,16,15,47,2,11,12,17,7,20,5,6,1,2,17
2014,138,1458,85,1332,77,N,0,29,60,11,28,16,25,14,22,15,8,1,1,17,24,49,8,18,21,23,3,23,9,8,5,1,23
2014,139,1112,84,1211,61,N,0,32,65,7,18,13,18,7,21,24,6,15,8,18,22,54,6,16,11,13,11,28,13,21,3,5,14
2014,139,1124,85,1166,55,N,0,30,47,11,18,14,21,5,27,19,8,2,3,11,22,55,5,24,6,9,8,14,11,8,4,0,19
2014,139,1235,85,1314,83,N,0,29,66,12,26,15,21,11,26,16,14,6,1,17,33,70,8,20,9,15,12,26,10,12,8,4,21
2014,139,1246,78,1455,76,N,0,27,50,8,18,16,22,10,22,11,11,6,3,15,27,49,10,21,12,18,4,19,14,9,6,3,21
